sale_id,order_id,customer_id,product_id,order_date,ship_date,ship_mode,sales,quantity,discount,profit,order_date_clean
CA-2015-129217_8246,CA-2015-129217,DP-13390,"Office Supplies_Appliances_Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",05-10-2015,05-10-2015,"Same Day",70.97,5,0.8,-191.619,2015-10-05
CA-2015-129217_8247,CA-2015-129217,DP-13390,"Office Supplies_Art_Boston KS Multi-Size Manual Pencil Sharpener",05-10-2015,05-10-2015,"Same Day",36.784,2,0.2,3.6784,2015-10-05
CA-2016-133816_8248,CA-2016-133816,CS-12400,"Technology_Phones_ClearOne CHATAttach 160 - speaker phone",05-10-2016,5/13/2016,"Second Class",743.988,2,0.4,-123.998,2016-10-05
CA-2015-140221_8249,CA-2015-140221,MS-17365,"Office Supplies_Binders_Performers Binder/Pad Holder, Black",03-05-2015,03-09-2015,"Second Class",11.212,2,0.8,-16.818,2015-05-03
CA-2015-140221_8250,CA-2015-140221,MS-17365,"Furniture_Furnishings_Eldon Wave Desk Accessories",03-05-2015,03-09-2015,"Second Class",4.712,2,0.6,-1.8848,2015-05-03
CA-2015-140221_8251,CA-2015-140221,MS-17365,"Office Supplies_Appliances_Avanti 4.4 Cu. Ft. Refrigerator",03-05-2015,03-09-2015,"Second Class",180.98,5,0.8,-470.548,2015-05-03
CA-2015-140221_8252,CA-2015-140221,MS-17365,"Office Supplies_Storage_Companion Letter/Legal File, Black",03-05-2015,03-09-2015,"Second Class",60.416,2,0.2,6.0416,2015-05-03
CA-2017-152310_8253,CA-2017-152310,DK-12895,"Technology_Copiers_Hewlett Packard 310 Color Digital Copier",08-12-2017,8/19/2017,"Standard Class",299.99,1,0,89.997,2017-12-08
CA-2017-152310_8254,CA-2017-152310,DK-12895,"Office Supplies_Paper_Xerox 1937",08-12-2017,8/19/2017,"Standard Class",192.16,4,0,92.2368,2017-12-08
CA-2017-152310_8255,CA-2017-152310,DK-12895,"Technology_Phones_Grandstream GXP1160 VoIP phone",08-12-2017,8/19/2017,"Standard Class",242.624,8,0.2,27.2952,2017-12-08
CA-2017-152310_8256,CA-2017-152310,DK-12895,"Office Supplies_Storage_Personal File Boxes with Fold-Down Carry Handle",08-12-2017,8/19/2017,"Standard Class",46.74,3,0,11.685,2017-12-08
CA-2017-152310_8257,CA-2017-152310,DK-12895,"Technology_Accessories_Perixx PERIBOARD-512B, Ergonomic Split Keyboard",08-12-2017,8/19/2017,"Standard Class",174.95,5,0,12.2465,2017-12-08
CA-2017-152310_8258,CA-2017-152310,DK-12895,"Office Supplies_Binders_Avery Legal 4-Ring Binder",08-12-2017,8/19/2017,"Standard Class",100.704,6,0.2,37.764,2017-12-08
CA-2016-118101_8259,CA-2016-118101,SN-20560,"Office Supplies_Paper_White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",6/26/2016,6/26/2016,"Same Day",368.91,9,0,180.7659,2016-06-26
CA-2016-118101_8260,CA-2016-118101,SN-20560,"Office Supplies_Binders_Insertable Tab Post Binder Dividers",6/26/2016,6/26/2016,"Same Day",8.02,1,0,3.7694,2016-06-26
CA-2016-118101_8261,CA-2016-118101,SN-20560,"Office Supplies_Storage_SAFCO Mobile Desk Side File, Wire Frame",6/26/2016,6/26/2016,"Same Day",171.04,4,0,44.4704,2016-06-26
CA-2016-100307_8262,CA-2016-100307,TC-21475,"Office Supplies_Paper_Xerox 1958",12/15/2016,12/19/2016,"Standard Class",19.44,3,0,9.3312,2016-12-15
CA-2015-138457_8263,CA-2015-138457,AM-10705,"Office Supplies_Binders_Heavy-Duty E-Z-D Binders",9/13/2015,9/17/2015,"Standard Class",13.092,4,0.7,-10.0372,2015-09-13
CA-2014-131800_8264,CA-2014-131800,AJ-10960,"Office Supplies_Appliances_Kensington 6 Outlet SmartSocket Surge Protector",12/30/2014,01-04-2015,"Standard Class",122.94,3,0,30.735,2014-12-30
CA-2014-131800_8265,CA-2014-131800,AJ-10960,"Office Supplies_Binders_Cardinal HOLDit! Binder Insert Strips,Extra Strips",12/30/2014,01-04-2015,"Standard Class",35.448,7,0.2,12.8499,2014-12-30
CA-2014-118304_8266,CA-2014-118304,KH-16360,"Technology_Phones_Square Credit Card Reader",4/29/2014,05-04-2014,"Standard Class",19.98,2,0,5.1948,2014-04-29
CA-2017-121790_8267,CA-2017-121790,LP-17095,"Furniture_Tables_Balt Split Level Computer Training Table",1/30/2017,02-06-2017,"Standard Class",69.375,1,0.5,-47.175,2017-01-30
CA-2017-121790_8268,CA-2017-121790,LP-17095,"Office Supplies_Supplies_Acme Tagit Stainless Steel Antibacterial Scissors",1/30/2017,02-06-2017,"Standard Class",31.68,4,0.2,2.772,2017-01-30
CA-2017-121790_8269,CA-2017-121790,LP-17095,"Technology_Phones_Samsung Galaxy S4",1/30/2017,02-06-2017,"Standard Class",2003.168,4,0.2,250.396,2017-01-30
CA-2017-121790_8270,CA-2017-121790,LP-17095,"Office Supplies_Art_Quartet Omega Colored Chalk, 12/Pack",1/30/2017,02-06-2017,"Standard Class",9.344,2,0.2,3.1536,2017-01-30
CA-2016-169670_8271,CA-2016-169670,JE-15715,"Furniture_Chairs_Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms",12/25/2016,12/31/2016,"Standard Class",2563.056,8,0.1,313.2624,2016-12-25
CA-2016-139549_8272,CA-2016-139549,MY-18295,"Furniture_Chairs_Hon Every-Day Chair Series Swivel Task Chairs",10/20/2016,10/25/2016,"Standard Class",387.136,4,0.2,4.8392,2016-10-20
CA-2015-104059_8273,CA-2015-104059,FC-14245,"Office Supplies_Art_Newell 320",6/13/2015,6/15/2015,"Second Class",3.424,1,0.2,0.2996,2015-06-13
CA-2017-164112_8274,CA-2017-164112,ND-18460,"Office Supplies_Storage_Dual Level, Single-Width Filing Carts",6/30/2017,07-04-2017,"Standard Class",1085.42,7,0,282.2092,2017-06-30
CA-2015-143882_8275,CA-2015-143882,DB-13360,"Office Supplies_Paper_Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)",6/26/2015,6/30/2015,"Standard Class",43.056,9,0.2,15.6078,2015-06-26
US-2016-139262_8276,US-2016-139262,LC-16960,"Office Supplies_Binders_Avery Durable Slant Ring Binders With Label Holder",2/21/2016,2/25/2016,"Standard Class",3.762,3,0.7,-2.7588,2016-02-21
US-2016-139262_8277,US-2016-139262,LC-16960,"Office Supplies_Binders_Avery Arch Ring Binders",2/21/2016,2/25/2016,"Standard Class",34.86,2,0.7,-26.726,2016-02-21
US-2016-139262_8278,US-2016-139262,LC-16960,"Office Supplies_Storage_Standard Rollaway File with Lock",2/21/2016,2/25/2016,"Standard Class",432.456,3,0.2,32.4342,2016-02-21
CA-2017-146192_8279,CA-2017-146192,BD-11725,"Office Supplies_Storage_Tennsco Double-Tier Lockers",4/22/2017,4/26/2017,"Standard Class",675.06,3,0,87.7578,2017-04-22
CA-2017-134810_8280,CA-2017-134810,MC-17605,"Office Supplies_Envelopes_Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",05-09-2017,05-10-2017,"First Class",65.232,3,0.2,22.0158,2017-09-05
CA-2017-134810_8281,CA-2017-134810,MC-17605,"Furniture_Chairs_Harbour Creations Steel Folding Chair",05-09-2017,05-10-2017,"First Class",207,3,0.2,25.875,2017-09-05
CA-2015-154284_8282,CA-2015-154284,SZ-20035,"Technology_Machines_Star Micronics TSP800 TSP847IIU Receipt Printer",12/21/2015,12/26/2015,"Second Class",600.53,2,0.3,137.264,2015-12-21
CA-2015-154284_8283,CA-2015-154284,SZ-20035,"Office Supplies_Art_Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",12/21/2015,12/26/2015,"Second Class",59.904,2,0.2,14.2272,2015-12-21
CA-2015-154284_8284,CA-2015-154284,SZ-20035,"Technology_Accessories_Enermax Acrylux Wireless Keyboard",12/21/2015,12/26/2015,"Second Class",637.44,8,0.2,135.456,2015-12-21
CA-2015-154284_8285,CA-2015-154284,SZ-20035,"Furniture_Furnishings_Howard Miller 11-1/2" Diameter Grantwood Wall Clock",12/21/2015,12/26/2015,"Second Class",51.756,3,0.6,-33.6414,2015-12-21
CA-2014-156244_8286,CA-2014-156244,DH-13675,"Office Supplies_Paper_Xerox 229",08-12-2014,8/16/2014,"Standard Class",31.104,6,0.2,10.8864,2014-12-08
CA-2014-156244_8287,CA-2014-156244,DH-13675,"Office Supplies_Art_Bulldog Vacuum Base Pencil Sharpener",08-12-2014,8/16/2014,"Standard Class",47.96,5,0.2,4.1965,2014-12-08
CA-2014-156244_8288,CA-2014-156244,DH-13675,"Technology_Accessories_Maxell 4.7GB DVD-R",08-12-2014,8/16/2014,"Standard Class",158.928,7,0.2,41.7186,2014-12-08
CA-2014-156244_8289,CA-2014-156244,DH-13675,"Office Supplies_Appliances_Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors",08-12-2014,8/16/2014,"Standard Class",211.248,6,0.2,15.8436,2014-12-08
CA-2014-156244_8290,CA-2014-156244,DH-13675,"Office Supplies_Supplies_Acco Side-Punched Conventional Columnar Pads",08-12-2014,8/16/2014,"Standard Class",5.552,2,0.2,-1.041,2014-12-08
CA-2014-156244_8291,CA-2014-156244,DH-13675,"Office Supplies_Labels_Avery 501",08-12-2014,8/16/2014,"Standard Class",2.952,1,0.2,0.9963,2014-12-08
CA-2015-106362_8292,CA-2015-106362,LC-16885,"Office Supplies_Binders_GBC Plasticlear Binding Covers",12-11-2015,12/15/2015,"Standard Class",10.332,3,0.7,-7.5768,2015-11-12
US-2017-168802_8293,US-2017-168802,JO-15145,"Office Supplies_Binders_Binder Posts",11-03-2017,11-07-2017,"Standard Class",18.368,4,0.2,5.9696,2017-03-11
US-2017-146906_8294,US-2017-146906,MT-17815,"Technology_Phones_Panasonic KX T7736-B Digital phone",3/13/2017,3/17/2017,"Standard Class",299.9,2,0,74.975,2017-03-13
CA-2016-166380_8295,CA-2016-166380,EB-13750,"Office Supplies_Envelopes_Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",5/30/2016,06-03-2016,"Standard Class",26.55,9,0,12.744,2016-05-30
CA-2016-166380_8296,CA-2016-166380,EB-13750,"Technology_Accessories_Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",5/30/2016,06-03-2016,"Standard Class",111.98,2,0,26.8752,2016-05-30
US-2015-158911_8297,US-2015-158911,RS-19765,"Furniture_Furnishings_Stackable Trays",07-05-2015,07-11-2015,"Standard Class",4.928,2,0.2,0.7392,2015-05-07
US-2015-158911_8298,US-2015-158911,RS-19765,"Office Supplies_Labels_Avery 508",07-05-2015,07-11-2015,"Standard Class",11.784,3,0.2,4.2717,2015-05-07
US-2014-103338_8299,US-2014-103338,RB-19435,"Office Supplies_Art_Economy #2 Pencils",03-11-2014,3/15/2014,"Standard Class",7.98,3,0,2.0748,2014-11-03
CA-2015-109169_8300,CA-2015-109169,OT-18730,"Office Supplies_Envelopes_Tyvek Side-Opening Peel & Seel Expanding Envelopes",4/20/2015,4/24/2015,"Standard Class",180.96,2,0,81.432,2015-04-20
US-2017-167318_8301,US-2017-167318,GZ-14545,"Technology_Accessories_Logitech Z-906 Speaker sys - home theater - 5.1-CH",7/26/2017,08-01-2017,"Standard Class",1649.95,5,0,659.98,2017-07-26
US-2017-167318_8302,US-2017-167318,GZ-14545,"Furniture_Chairs_Global Airflow Leather Mesh Back Chair, Black",7/26/2017,08-01-2017,"Standard Class",362.352,3,0.2,45.294,2017-07-26
US-2014-120313_8303,US-2014-120313,NL-18310,"Technology_Phones_Motorola L804",10/31/2014,11-02-2014,"Second Class",73.584,2,0.2,8.2782,2014-10-31
CA-2017-135419_8304,CA-2017-135419,BG-11740,"Furniture_Tables_SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",11-03-2017,11-09-2017,"Standard Class",486.368,4,0.2,36.4776,2017-03-11
CA-2016-128671_8305,CA-2016-128671,MT-18070,"Office Supplies_Paper_Xerox 202",08-11-2016,8/16/2016,"Standard Class",32.4,5,0,15.552,2016-11-08
CA-2016-128671_8306,CA-2016-128671,MT-18070,"Office Supplies_Binders_Avery Hanging File Binders",08-11-2016,8/16/2016,"Standard Class",41.86,7,0,19.2556,2016-11-08
CA-2016-128671_8307,CA-2016-128671,MT-18070,"Office Supplies_Binders_Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11"",08-11-2016,8/16/2016,"Standard Class",77.56,2,0,35.6776,2016-11-08
CA-2016-149335_8308,CA-2016-149335,BC-11125,"Office Supplies_Art_Newell 325",7/25/2016,7/25/2016,"Same Day",37.17,9,0,11.151,2016-07-25
CA-2014-168312_8309,CA-2014-168312,GW-14605,"Office Supplies_Storage_Recycled Steel Personal File for Hanging File Folders",03-01-2014,03-07-2014,"Standard Class",137.352,3,0.2,8.5845,2014-01-03
CA-2014-168312_8310,CA-2014-168312,GW-14605,"Furniture_Tables_Bevis Round Conference Room Tables and Bases",03-01-2014,03-07-2014,"Standard Class",376.509,3,0.3,-43.0296,2014-01-03
US-2017-105935_8311,US-2017-105935,BD-11500,"Furniture_Furnishings_Artistic Insta-Plaque",1/26/2017,1/31/2017,"Standard Class",62.72,4,0,24.4608,2017-01-26
US-2017-105935_8312,US-2017-105935,BD-11500,"Technology_Phones_Samsung Galaxy Mega 6.3",1/26/2017,1/31/2017,"Standard Class",2939.93,7,0,764.3818,2017-01-26
CA-2014-161508_8313,CA-2014-161508,PV-18985,"Furniture_Chairs_Hon Deluxe Fabric Upholstered Stacking Chairs",07-12-2014,7/16/2014,"Standard Class",512.358,3,0.3,-14.6388,2014-12-07
CA-2014-161508_8314,CA-2014-161508,PV-18985,"Office Supplies_Fasteners_Stockwell Push Pins",07-12-2014,7/16/2014,"Standard Class",3.488,2,0.2,0.5668,2014-12-07
CA-2014-161508_8315,CA-2014-161508,PV-18985,"Office Supplies_Art_Fluorescent Highlighters by Dixon",07-12-2014,7/16/2014,"Standard Class",22.288,7,0.2,3.9004,2014-12-07
CA-2014-161508_8316,CA-2014-161508,PV-18985,"Office Supplies_Paper_Xerox 195",07-12-2014,7/16/2014,"Standard Class",16.032,3,0.2,5.6112,2014-12-07
CA-2017-130904_8317,CA-2017-130904,HM-14980,"Office Supplies_Art_Pencil and Crayon Sharpener",04-11-2017,4/16/2017,"Standard Class",1.752,1,0.2,0.1533,2017-11-04
CA-2017-130904_8318,CA-2017-130904,HM-14980,"Office Supplies_Art_Newell 321",04-11-2017,4/16/2017,"Standard Class",20.992,8,0.2,2.3616,2017-11-04
CA-2017-133620_8319,CA-2017-133620,EM-14065,"Office Supplies_Storage_Personal Folder Holder, Ebony",11/13/2017,11/18/2017,"Standard Class",11.21,1,0,3.363,2017-11-13
CA-2015-142937_8320,CA-2015-142937,SF-20065,"Office Supplies_Art_Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",12-05-2015,12-06-2015,"First Class",45.04,2,0.2,4.504,2015-05-12
US-2016-149790_8321,US-2016-149790,SC-20380,"Office Supplies_Binders_Ibico Recycled Linen-Style Covers",9/26/2016,10-01-2016,"Standard Class",15.624,2,0.8,-24.9984,2016-09-26
CA-2016-130778_8322,CA-2016-130778,ND-18370,"Office Supplies_Appliances_Disposable Triple-Filter Dust Bags",11/19/2016,11/25/2016,"Standard Class",8.74,2,0,2.2724,2016-11-19
CA-2016-130778_8323,CA-2016-130778,ND-18370,"Office Supplies_Paper_Recycled Desk Saver Line "While You Were Out" Book, 5 1/2" X 4"",11/19/2016,11/25/2016,"Standard Class",44.75,5,0,20.585,2016-11-19
CA-2017-144456_8324,CA-2017-144456,FC-14245,"Office Supplies_Storage_Decoflex Hanging Personal Folder File, Blue",09-08-2017,09-09-2017,"First Class",61.68,5,0.2,5.397,2017-08-09
CA-2017-144456_8325,CA-2017-144456,FC-14245,"Technology_Phones_Samsung Rugby III",09-08-2017,09-09-2017,"First Class",158.376,3,0.2,13.8579,2017-08-09
CA-2017-103478_8326,CA-2017-103478,KL-16555,"Office Supplies_Binders_Avery Poly Binder Pockets",7/21/2017,7/24/2017,"Second Class",2.864,4,0.8,-4.5824,2017-07-21
CA-2017-103478_8327,CA-2017-103478,KL-16555,"Office Supplies_Binders_Catalog Binders with Expanding Posts",7/21/2017,7/24/2017,"Second Class",94.192,7,0.8,-164.836,2017-07-21
CA-2017-118577_8328,CA-2017-118577,XP-21865,"Office Supplies_Paper_Xerox 1886",10-06-2017,10-11-2017,"Standard Class",143.7,3,0,68.976,2017-06-10
CA-2017-118577_8329,CA-2017-118577,XP-21865,"Office Supplies_Paper_Xerox 217",10-06-2017,10-11-2017,"Standard Class",6.48,1,0,3.1104,2017-06-10
CA-2017-113572_8330,CA-2017-113572,FP-14320,"Technology_Accessories_Maxell CD-R Discs",11-07-2017,11-11-2017,"Standard Class",7.88,4,0,2.5216,2017-07-11
CA-2016-153269_8331,CA-2016-153269,PS-18760,"Office Supplies_Storage_Personal Folder Holder, Ebony",03-09-2016,03-12-2016,"First Class",11.21,1,0,3.363,2016-09-03
CA-2016-153269_8332,CA-2016-153269,PS-18760,"Furniture_Chairs_Situations Contoured Folding Chairs, 4/Set",03-09-2016,03-12-2016,"First Class",354.9,5,0,88.725,2016-09-03
CA-2016-153269_8333,CA-2016-153269,PS-18760,"Office Supplies_Paper_Xerox 193",03-09-2016,03-12-2016,"First Class",17.94,3,0,8.7906,2016-09-03
CA-2016-153269_8334,CA-2016-153269,PS-18760,"Office Supplies_Binders_GBC Binding covers",03-09-2016,03-12-2016,"First Class",51.8,4,0,23.31,2016-09-03
CA-2017-161655_8335,CA-2017-161655,CW-11905,"Office Supplies_Binders_GBC Twin Loop Wire Binding Elements",5/13/2017,5/18/2017,"Second Class",299.52,9,0,149.76,2017-05-13
CA-2016-101469_8336,CA-2016-101469,KH-16360,"Office Supplies_Art_Avery Hi-Liter Pen Style Six-Color Fluorescent Set",07-02-2016,07-08-2016,"Standard Class",7.7,2,0,3.157,2016-02-07
CA-2014-153087_8337,CA-2014-153087,TC-20980,"Office Supplies_Paper_Xerox 1983",12/27/2014,01-03-2015,"Standard Class",23.92,4,0,11.7208,2014-12-27
CA-2014-153087_8338,CA-2014-153087,TC-20980,"Technology_Accessories_Enermax Acrylux Wireless Keyboard",12/27/2014,01-03-2015,"Standard Class",498,5,0,184.26,2014-12-27
CA-2017-135076_8339,CA-2017-135076,YS-21880,"Furniture_Chairs_Global Wood Trimmed Manager's Task Chair, Khaki",4/13/2017,4/17/2017,"Standard Class",436.704,6,0.2,-38.2116,2017-04-13
CA-2014-161634_8340,CA-2014-161634,CC-12220,"Office Supplies_Paper_Xerox 192",11/14/2014,11/20/2014,"Standard Class",32.4,5,0,15.552,2014-11-14
CA-2017-141481_8341,CA-2017-141481,ZD-21925,"Office Supplies_Appliances_Kensington 6 Outlet Guardian Standard Surge Protector",06-11-2017,6/14/2017,"First Class",61.44,3,0,16.5888,2017-11-06
CA-2016-132549_8342,CA-2016-132549,JK-15370,"Office Supplies_Storage_Sterilite Officeware Hinged File Box",11/25/2016,11/30/2016,"Standard Class",73.36,7,0,19.8072,2016-11-25
US-2014-155544_8343,US-2014-155544,GM-14440,"Office Supplies_Labels_Avery 505",3/21/2014,3/25/2014,"Standard Class",59.2,5,0.2,22.2,2014-03-21
US-2014-155544_8344,US-2014-155544,GM-14440,"Furniture_Furnishings_DAX Wood Document Frame",3/21/2014,3/25/2014,"Standard Class",32.952,3,0.2,6.5904,2014-03-21
US-2014-155544_8345,US-2014-155544,GM-14440,"Furniture_Chairs_Global Highback Leather Tilter in Burgundy",3/21/2014,3/25/2014,"Standard Class",218.376,3,0.2,-10.9188,2014-03-21
US-2015-115238_8346,US-2015-115238,JW-15220,"Furniture_Furnishings_Eldon 200 Class Desk Accessories, Burgundy",4/30/2015,05-04-2015,"Standard Class",31.4,5,0,13.188,2015-04-30
US-2015-115238_8347,US-2015-115238,JW-15220,"Furniture_Furnishings_DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",4/30/2015,05-04-2015,"Standard Class",9.48,1,0,3.792,2015-04-30
US-2015-115238_8348,US-2015-115238,JW-15220,"Technology_Phones_iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",4/30/2015,05-04-2015,"Standard Class",209.5,10,0,58.66,2015-04-30
US-2015-115238_8349,US-2015-115238,JW-15220,"Furniture_Furnishings_Eldon Imàge Series Desk Accessories, Clear",4/30/2015,05-04-2015,"Standard Class",24.3,5,0,10.449,2015-04-30
US-2015-115238_8350,US-2015-115238,JW-15220,"Office Supplies_Paper_Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)",4/30/2015,05-04-2015,"Standard Class",6.48,1,0,3.1104,2015-04-30
CA-2017-132199_8351,CA-2017-132199,BO-11350,"Furniture_Furnishings_Career Cubicle Clock, 8 1/4", Black",05-03-2017,05-08-2017,"Standard Class",32.448,2,0.2,7.3008,2017-03-05
CA-2017-132199_8352,CA-2017-132199,BO-11350,"Office Supplies_Binders_Wilson Jones Legal Size Ring Binders",05-03-2017,05-08-2017,"Standard Class",26.388,4,0.7,-17.592,2017-03-05
CA-2017-132199_8353,CA-2017-132199,BO-11350,"Furniture_Tables_Bevis 36 x 72 Conference Tables",05-03-2017,05-08-2017,"Standard Class",373.47,5,0.4,-112.041,2017-03-05
CA-2017-132199_8354,CA-2017-132199,BO-11350,"Office Supplies_Binders_Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets",05-03-2017,05-08-2017,"Standard Class",64.2,5,0.7,-44.94,2017-03-05
CA-2017-132199_8355,CA-2017-132199,BO-11350,"Office Supplies_Fasteners_Advantus Plastic Paper Clips",05-03-2017,05-08-2017,"Standard Class",8,2,0.2,2.8,2017-03-05
CA-2016-163174_8356,CA-2016-163174,XP-21865,"Furniture_Furnishings_Deflect-o Glass Clear Studded Chair Mats",8/26/2016,8/30/2016,"Standard Class",186.54,3,0,41.0388,2016-08-26
CA-2014-110555_8357,CA-2014-110555,MM-18055,"Office Supplies_Storage_Eldon Simplefile Box Office",04-11-2014,4/18/2014,"Standard Class",87.08,7,0,24.3824,2014-11-04
CA-2014-110555_8358,CA-2014-110555,MM-18055,"Technology_Phones_AT&T SB67148 SynJ",04-11-2014,4/18/2014,"Standard Class",105.584,2,0.2,9.2386,2014-11-04
CA-2014-110555_8359,CA-2014-110555,MM-18055,"Technology_Accessories_Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive",04-11-2014,4/18/2014,"Standard Class",217.44,6,0,91.3248,2014-11-04
CA-2017-147207_8360,CA-2017-147207,TS-21655,"Office Supplies_Art_Newell 319",01-02-2017,01-04-2017,"Second Class",31.744,2,0.2,3.968,2017-02-01
CA-2017-147207_8361,CA-2017-147207,TS-21655,"Office Supplies_Appliances_Hoover Commercial SteamVac",01-02-2017,01-04-2017,"Second Class",5.432,2,0.8,-13.58,2017-02-01
CA-2017-147207_8362,CA-2017-147207,TS-21655,"Furniture_Tables_Bevis Oval Conference Table, Walnut",01-02-2017,01-04-2017,"Second Class",913.43,5,0.3,-169.637,2017-02-01
CA-2017-147207_8363,CA-2017-147207,TS-21655,"Office Supplies_Storage_Dual Level, Single-Width Filing Carts",01-02-2017,01-04-2017,"Second Class",372.144,3,0.2,27.9108,2017-02-01
CA-2017-137631_8364,CA-2017-137631,JL-15235,"Technology_Phones_Samsung Galaxy S4 Mini",4/28/2017,05-02-2017,"Standard Class",751.984,2,0.2,84.5982,2017-04-28
CA-2017-157273_8365,CA-2017-157273,SZ-20035,"Technology_Phones_Mitel 5320 IP Phone VoIP phone",1/30/2017,02-02-2017,"First Class",604.768,4,0.2,60.4768,2017-01-30
CA-2014-109918_8366,CA-2014-109918,LR-17035,"Office Supplies_Supplies_Acme Design Line 8" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8" Cut",09-07-2014,09-12-2014,"Second Class",27.36,4,0,7.3872,2014-07-09
CA-2014-109918_8367,CA-2014-109918,LR-17035,"Office Supplies_Paper_Message Book, Wirebound, Four 5 1/2" X 4" Forms/Pg., 200 Dupl. Sets/Book",09-07-2014,09-12-2014,"Second Class",20.56,2,0,9.6632,2014-07-09
CA-2014-109918_8368,CA-2014-109918,LR-17035,"Office Supplies_Binders_Avery Legal 4-Ring Binder",09-07-2014,09-12-2014,"Second Class",83.92,5,0.2,31.47,2014-07-09
CA-2016-118745_8369,CA-2016-118745,SV-20365,"Furniture_Tables_Bretford Rectangular Conference Table Tops",06-11-2016,6/16/2016,"Standard Class",902.712,3,0.2,33.8517,2016-11-06
CA-2016-163972_8370,CA-2016-163972,MG-17890,"Furniture_Bookcases_Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",10/17/2016,10/21/2016,"Standard Class",120.666,2,0.15,21.294,2016-10-17
CA-2014-165393_8371,CA-2014-165393,NC-18415,"Office Supplies_Binders_GBC Standard Therm-A-Bind Covers",12/27/2014,12/30/2014,"First Class",4.984,1,0.8,-8.4728,2014-12-27
CA-2016-113726_8372,CA-2016-113726,SC-20680,"Furniture_Furnishings_Howard Miller Distant Time Traveler Alarm Clock",11/24/2016,12-01-2016,"Standard Class",82.26,3,0,33.7266,2016-11-24
CA-2016-152940_8373,CA-2016-152940,RO-19780,"Office Supplies_Storage_Acco Perma 2700 Stacking Storage Drawers",11-10-2016,11/13/2016,"First Class",29.74,1,0,4.461,2016-10-11
CA-2015-158701_8374,CA-2015-158701,JL-15175,"Office Supplies_Appliances_Acco 6 Outlet Guardian Premium Surge Suppressor",01-05-2015,01-10-2015,"Standard Class",87.36,6,0,23.5872,2015-05-01
CA-2015-158701_8375,CA-2015-158701,JL-15175,"Office Supplies_Binders_Fellowes Binding Cases",01-05-2015,01-10-2015,"Standard Class",56.16,6,0.2,17.55,2015-05-01
CA-2017-156272_8376,CA-2017-156272,PW-19030,"Office Supplies_Appliances_APC 7 Outlet Network SurgeArrest Surge Protector",3/21/2017,3/27/2017,"Standard Class",64.384,1,0.2,8.048,2017-03-21
CA-2015-162964_8377,CA-2015-162964,MF-18250,"Office Supplies_Storage_Carina 42"Hx23 3/4"W Media Storage Unit",11-12-2015,11/18/2015,"Standard Class",64.784,1,0.2,-14.5764,2015-12-11
CA-2015-162964_8378,CA-2015-162964,MF-18250,"Office Supplies_Paper_Xerox 1957",11-12-2015,11/18/2015,"Standard Class",15.552,3,0.2,5.6376,2015-12-11
CA-2015-162964_8379,CA-2015-162964,MF-18250,"Office Supplies_Envelopes_Blue String-Tie & Button Interoffice Envelopes, 10 x 13",11-12-2015,11/18/2015,"Standard Class",223.888,7,0.2,69.965,2015-12-11
CA-2014-103527_8380,CA-2014-103527,CC-12220,"Office Supplies_Paper_Ampad Poly Cover Wirebound Steno Book, 6" x 9" Assorted Colors, Gregg Ruled",09-09-2014,9/14/2014,"Second Class",10.896,3,0.2,3.405,2014-09-09
CA-2016-134544_8381,CA-2016-134544,AC-10660,"Technology_Phones_i.Sound Portable Power - 8000 mAh",3/17/2016,3/19/2016,"Second Class",84.784,2,0.2,-20.1362,2016-03-17
CA-2016-163048_8382,CA-2016-163048,MH-17440,"Furniture_Chairs_Harbour Creations Steel Folding Chair",02-08-2016,2/15/2016,"Standard Class",241.5,4,0.3,0,2016-08-02
CA-2016-145135_8383,CA-2016-145135,CD-12790,"Technology_Accessories_Micropad Numeric Keypads",11/26/2016,11/28/2016,"First Class",59.97,3,0,14.9925,2016-11-26
CA-2016-145135_8384,CA-2016-145135,CD-12790,"Office Supplies_Paper_Xerox 1959",11/26/2016,11/28/2016,"First Class",13.36,2,0,6.4128,2016-11-26
